0,1,2
0.8027079973144211,0.937,1.0666254852177404
0.48578793338706466,0.984,1.5332966555820675
0.7195244288535096,1.038,1.3555230021400702
0.7195244288535096,1.038,1.3555230021400702
0.9028751144608016,1.062,1.2380231034725646
0.7195244288535096,1.038,1.3555230021400702
0.8860734939231314,1.068,1.2579024071783598
0.8860734939231314,1.068,1.2579024071783598
0.48578793338706466,0.984,1.5332966555820675
0.7098372239892523,1.14,1.5364633880283387
0.9451678669954346,0.963,1.0780460193842925
0.7098372239892523,1.14,1.5364633880283387
0.8547398052779228,1.148,1.4926065742915124
0.48578793338706466,0.984,1.5332966555820675
0.7195244288535096,1.038,1.3555230021400702
0.9451678669954346,0.963,1.0780460193842925
0.8860734939231314,1.068,1.2579024071783598
0.8547398052779228,1.148,1.4926065742915124
0.9068075097285868,1.099,1.2967288994561863
0.9451678669954346,0.963,1.0780460193842925
0.48578793338706466,0.984,1.5332966555820675
0.9451678669954346,0.963,1.0780460193842925
0.8547398052779228,1.148,1.4926065742915124
0.7195244288535096,1.038,1.3555230021400702
0.8027079973144211,0.937,1.0666254852177404
0.8547398052779228,1.148,1.4926065742915124
0.9451678669954346,0.963,1.0780460193842925
0.9068075097285868,1.099,1.2967288994561863
0.7098372239892523,1.14,1.5364633880283387
0.7098372239892523,1.14,1.5364633880283387
0.8547398052779228,1.148,1.4926065742915124
0.48578793338706466,0.984,1.5332966555820675
0.9028751144608016,1.062,1.2380231034725646
0.9255663685074713,0.946,1.0996363270114937
0.8027079973144211,0.937,1.0666254852177404
0.8860734939231314,1.068,1.2579024071783598
0.9255663685074713,0.946,1.0996363270114937
0.9028751144608016,1.062,1.2380231034725646
0.7195244288535096,1.038,1.3555230021400702
0.9451678669954346,0.963,1.0780460193842925
0.9068075097285868,1.099,1.2967288994561863
0.9028751144608016,1.062,1.2380231034725646
0.9255663685074713,0.946,1.0996363270114937
0.9255663685074713,0.946,1.0996363270114937
0.48578793338706466,0.984,1.5332966555820675
0.9028751144608016,1.062,1.2380231034725646
0.7195244288535096,1.038,1.3555230021400702
0.48578793338706466,0.984,1.5332966555820675
0.7098372239892523,1.14,1.5364633880283387
0.8027079973144211,0.937,1.0666254852177404
0.7098372239892523,1.14,1.5364633880283387
0.8027079973144211,0.937,1.0666254852177404
0.9255663685074713,0.946,1.0996363270114937
0.8027079973144211,0.937,1.0666254852177404
0.8027079973144211,0.937,1.0666254852177404
0.8860734939231314,1.068,1.2579024071783598
0.8027079973144211,0.937,1.0666254852177404
0.7195244288535096,1.038,1.3555230021400702
0.7195244288535096,1.038,1.3555230021400702
0.9255663685074713,0.946,1.0996363270114937
0.9255663685074713,0.946,1.0996363270114937
0.9068075097285868,1.099,1.2967288994561863
0.48578793338706466,0.984,1.5332966555820675
0.8860734939231314,1.068,1.2579024071783598
0.8027079973144211,0.937,1.0666254852177404
0.9255663685074713,0.946,1.0996363270114937
0.9068075097285868,1.099,1.2967288994561863
0.8547398052779228,1.148,1.4926065742915124
0.9451678669954346,0.963,1.0780460193842925
0.9028751144608016,1.062,1.2380231034725646
0.8547398052779228,1.148,1.4926065742915124
0.8860734939231314,1.068,1.2579024071783598
0.48578793338706466,0.984,1.5332966555820675
0.9068075097285868,1.099,1.2967288994561863
0.8027079973144211,0.937,1.0666254852177404
0.9068075097285868,1.099,1.2967288994561863
0.9068075097285868,1.099,1.2967288994561863
0.9255663685074713,0.946,1.0996363270114937
0.8027079973144211,0.937,1.0666254852177404
0.9028751144608016,1.062,1.2380231034725646
0.9028751144608016,1.062,1.2380231034725646
0.7195244288535096,1.038,1.3555230021400702
0.8547398052779228,1.148,1.4926065742915124
0.8027079973144211,0.937,1.0666254852177404
0.9068075097285868,1.099,1.2967288994561863
0.7098372239892523,1.14,1.5364633880283387
0.8547398052779228,1.148,1.4926065742915124
0.8027079973144211,0.937,1.0666254852177404
0.7195244288535096,1.038,1.3555230021400702
0.9255663685074713,0.946,1.0996363270114937
0.9028751144608016,1.062,1.2380231034725646
0.9451678669954346,0.963,1.0780460193842925
0.7098372239892523,1.14,1.5364633880283387
0.8027079973144211,0.937,1.0666254852177404
0.7098372239892523,1.14,1.5364633880283387
0.48578793338706466,0.984,1.5332966555820675
0.7098372239892523,1.14,1.5364633880283387
0.48578793338706466,0.984,1.5332966555820675
0.7098372239892523,1.14,1.5364633880283387
0.8860734939231314,1.068,1.2579024071783598
0.9028751144608016,1.062,1.2380231034725646
0.9068075097285868,1.099,1.2967288994561863
0.9255663685074713,0.946,1.0996363270114937
0.9451678669954346,0.963,1.0780460193842925
0.48578793338706466,0.984,1.5332966555820675
0.48578793338706466,0.984,1.5332966555820675
0.8547398052779228,1.148,1.4926065742915124
0.9068075097285868,1.099,1.2967288994561863
0.9451678669954346,0.963,1.0780460193842925
0.7195244288535096,1.038,1.3555230021400702
0.7098372239892523,1.14,1.5364633880283387
0.9451678669954346,0.963,1.0780460193842925
0.7098372239892523,1.14,1.5364633880283387
0.48578793338706466,0.984,1.5332966555820675
0.9255663685074713,0.946,1.0996363270114937
0.9255663685074713,0.946,1.0996363270114937
0.8547398052779228,1.148,1.4926065742915124
0.9028751144608016,1.062,1.2380231034725646
0.9068075097285868,1.099,1.2967288994561863
0.9451678669954346,0.963,1.0780460193842925
0.9028751144608016,1.062,1.2380231034725646
0.7098372239892523,1.14,1.5364633880283387
0.9451678669954346,0.963,1.0780460193842925
0.8860734939231314,1.068,1.2579024071783598
0.9028751144608016,1.062,1.2380231034725646
0.7195244288535096,1.038,1.3555230021400702
0.7195244288535096,1.038,1.3555230021400702
0.48578793338706466,0.984,1.5332966555820675
0.48578793338706466,0.984,1.5332966555820675
0.8547398052779228,1.148,1.4926065742915124
0.9451678669954346,0.963,1.0780460193842925
0.8027079973144211,0.937,1.0666254852177404
0.9451678669954346,0.963,1.0780460193842925
0.8860734939231314,1.068,1.2579024071783598
0.7195244288535096,1.038,1.3555230021400702
0.9451678669954346,0.963,1.0780460193842925
0.48578793338706466,0.984,1.5332966555820675
0.8860734939231314,1.068,1.2579024071783598
0.9451678669954346,0.963,1.0780460193842925
0.9255663685074713,0.946,1.0996363270114937
0.9451678669954346,0.963,1.0780460193842925
0.9028751144608016,1.062,1.2380231034725646
0.8860734939231314,1.068,1.2579024071783598
0.7098372239892523,1.14,1.5364633880283387
0.9028751144608016,1.062,1.2380231034725646
0.8547398052779228,1.148,1.4926065742915124
0.9255663685074713,0.946,1.0996363270114937
0.7195244288535096,1.038,1.3555230021400702
0.9451678669954346,0.963,1.0780460193842925
0.9255663685074713,0.946,1.0996363270114937
0.9451678669954346,0.963,1.0780460193842925
0.9255663685074713,0.946,1.0996363270114937
0.7098372239892523,1.14,1.5364633880283387
0.9028751144608016,1.062,1.2380231034725646
0.7195244288535096,1.038,1.3555230021400702
0.8860734939231314,1.068,1.2579024071783598
0.9028751144608016,1.062,1.2380231034725646
0.8860734939231314,1.068,1.2579024071783598
0.9451678669954346,0.963,1.0780460193842925
0.9068075097285868,1.099,1.2967288994561863
0.8547398052779228,1.148,1.4926065742915124
0.7195244288535096,1.038,1.3555230021400702
0.8860734939231314,1.068,1.2579024071783598
0.48578793338706466,0.984,1.5332966555820675
0.8860734939231314,1.068,1.2579024071783598
0.9028751144608016,1.062,1.2380231034725646
0.8860734939231314,1.068,1.2579024071783598
0.8027079973144211,0.937,1.0666254852177404
0.9028751144608016,1.062,1.2380231034725646
0.9028751144608016,1.062,1.2380231034725646
0.8860734939231314,1.068,1.2579024071783598
0.9028751144608016,1.062,1.2380231034725646
0.7195244288535096,1.038,1.3555230021400702
0.7195244288535096,1.038,1.3555230021400702
0.8547398052779228,1.148,1.4926065742915124
0.8547398052779228,1.148,1.4926065742915124
0.8860734939231314,1.068,1.2579024071783598
0.9255663685074713,0.946,1.0996363270114937
0.8027079973144211,0.937,1.0666254852177404
0.9451678669954346,0.963,1.0780460193842925
0.9068075097285868,1.099,1.2967288994561863
0.8027079973144211,0.937,1.0666254852177404
0.7195244288535096,1.038,1.3555230021400702
0.9255663685074713,0.946,1.0996363270114937
0.9068075097285868,1.099,1.2967288994561863
0.7098372239892523,1.14,1.5364633880283387
0.8027079973144211,0.937,1.0666254852177404
0.9451678669954346,0.963,1.0780460193842925
0.9068075097285868,1.099,1.2967288994561863
0.9255663685074713,0.946,1.0996363270114937
0.9068075097285868,1.099,1.2967288994561863
0.7098372239892523,1.14,1.5364633880283387
0.9255663685074713,0.946,1.0996363270114937
0.7098372239892523,1.14,1.5364633880283387
0.9068075097285868,1.099,1.2967288994561863
0.9068075097285868,1.099,1.2967288994561863
0.48578793338706466,0.984,1.5332966555820675
0.8027079973144211,0.937,1.0666254852177404
0.8027079973144211,0.937,1.0666254852177404
0.7195244288535096,1.038,1.3555230021400702
0.8027079973144211,0.937,1.0666254852177404
0.8860734939231314,1.068,1.2579024071783598
0.9451678669954346,0.963,1.0780460193842925
0.9451678669954346,0.963,1.0780460193842925
0.9255663685074713,0.946,1.0996363270114937
0.8027079973144211,0.937,1.0666254852177404
0.9451678669954346,0.963,1.0780460193842925
0.9255663685074713,0.946,1.0996363270114937
0.48578793338706466,0.984,1.5332966555820675
0.9255663685074713,0.946,1.0996363270114937
0.9451678669954346,0.963,1.0780460193842925
0.9451678669954346,0.963,1.0780460193842925
